,FixationSeq,FixationX,FixationY,FixationStart,FixationDuration
238540,2795.0,1053.0,914.0,1992238.0,174.0
238562,2796.0,994.0,913.0,1992421.0,199.0
238623,2797.0,949.0,899.0,1992928.0,150.0
238642,2798.0,980.0,908.0,1993087.0,226.0
238678,2799.0,872.0,760.0,1993387.0,126.0
238710,2800.0,1000.0,933.0,1993654.0,125.0
238731,2801.0,1004.0,921.0,1993830.0,183.0
238754,2802.0,1068.0,912.0,1994024.0,138.0
238775,2803.0,849.0,761.0,1994196.0,208.0
238801,2804.0,836.0,769.0,1994413.0,168.0
238825,2805.0,845.0,761.0,1994618.0,137.0
238848,2806.0,1105.0,908.0,1994804.0,242.0
238878,2807.0,1086.0,919.0,1995054.0,450.0
238948,2808.0,844.0,777.0,1995638.0,192.0
238981,2809.0,999.0,838.0,1995914.0,424.0
239144,2810.0,989.0,743.0,1997270.0,102.0
239159,2811.0,1138.0,914.0,1997396.0,158.0
239185,2812.0,1071.0,924.0,1997616.0,188.0
239252,2813.0,716.0,826.0,1998171.0,133.0
239297,2814.0,846.0,771.0,1998549.0,121.0
239416,2815.0,844.0,778.0,1999536.0,120.0
239610,2816.0,970.0,975.0,2001156.0,105.0
239655,2817.0,1425.0,95.0,2001529.0,257.0
239805,2818.0,1262.0,82.0,2002778.0,200.0
240049,2819.0,1304.0,29.0,2004811.0,101.0
240260,2820.0,129.0,672.0,2006570.0,125.0
240311,2821.0,1427.0,618.0,2006994.0,142.0
240342,2822.0,1447.0,549.0,2007252.0,100.0
240522,2823.0,1226.0,106.0,2008753.0,149.0
240609,2824.0,1212.0,232.0,2009477.0,100.0
240707,2825.0,1259.0,849.0,2010293.0,161.0
240734,2826.0,1325.0,875.0,2010518.0,111.0
240756,2827.0,1329.0,875.0,2010703.0,183.0
240869,2828.0,1338.0,881.0,2011646.0,341.0
241038,2829.0,865.0,192.0,2013053.0,125.0
241167,2830.0,590.0,229.0,2014128.0,125.0
241216,2831.0,609.0,798.0,2014539.0,115.0
241232,2832.0,596.0,838.0,2014669.0,208.0
241305,2833.0,891.0,905.0,2015277.0,409.0
241442,2834.0,588.0,321.0,2016420.0,192.0
241545,2835.0,188.0,176.0,2017277.0,993.0
241655,2836.0,234.0,204.0,2018304.0,127.0
241721,2837.0,563.0,278.0,2018741.0,136.0
241933,2838.0,963.0,202.0,2020509.0,317.0
242088,2839.0,945.0,202.0,2021801.0,100.0
242108,2840.0,1050.0,161.0,2021967.0,192.0
242197,2841.0,921.0,962.0,2022710.0,141.0
242312,2842.0,447.0,215.0,2023667.0,184.0
242340,2843.0,328.0,172.0,2023900.0,192.0
242388,2844.0,886.0,920.0,2024300.0,116.0
242404,2845.0,950.0,969.0,2024436.0,198.0
242465,2846.0,913.0,934.0,2024943.0,124.0
242489,2847.0,885.0,891.0,2025144.0,140.0
242715,2849.0,1102.0,60.0,2027025.0,125.0
242796,2850.0,1337.0,178.0,2027701.0,164.0
242823,2851.0,1096.0,779.0,2027925.0,194.0
242978,2852.0,1434.0,688.0,2029218.0,108.0
242993,2853.0,1409.0,680.0,2029345.0,131.0
243038,2854.0,1402.0,678.0,2029717.0,267.0
243300,2855.0,350.0,653.0,2031900.0,127.0
243316,2856.0,338.0,673.0,2032033.0,384.0
243364,2857.0,438.0,674.0,2032433.0,143.0
243408,2858.0,98.0,665.0,2032801.0,150.0
243442,2859.0,627.0,652.0,2033083.0,202.0
243475,2860.0,745.0,630.0,2033358.0,137.0
243507,2861.0,832.0,625.0,2033625.0,108.0
243522,2862.0,709.0,632.0,2033750.0,130.0
243585,2863.0,933.0,638.0,2034277.0,123.0
243615,2864.0,823.0,617.0,2034525.0,120.0
243639,2865.0,829.0,613.0,2034725.0,100.0
243703,2866.0,448.0,846.0,2035258.0,144.0
243760,2867.0,885.0,905.0,2035733.0,116.0
243775,2868.0,819.0,913.0,2035858.0,316.0
243818,2869.0,806.0,917.0,2036216.0,285.0
243854,2870.0,803.0,921.0,2036516.0,122.0
243963,2871.0,678.0,633.0,2037424.0,130.0
244053,2872.0,623.0,631.0,2038175.0,126.0
244069,2873.0,663.0,628.0,2038311.0,113.0
244118,2874.0,302.0,633.0,2038720.0,154.0
244161,2875.0,187.0,669.0,2039077.0,114.0
244188,2876.0,98.0,670.0,2039299.0,175.0
244211,2877.0,145.0,704.0,2039490.0,100.0
244305,2878.0,334.0,665.0,2040277.0,242.0
244360,2879.0,703.0,637.0,2040733.0,141.0
244430,2880.0,1172.0,804.0,2041317.0,132.0
244489,2881.0,956.0,77.0,2041812.0,161.0
244512,2882.0,821.0,76.0,2041999.0,211.0
244540,2883.0,948.0,106.0,2042232.0,199.0
244569,2884.0,789.0,96.0,2042477.0,135.0
244586,2885.0,835.0,111.0,2042624.0,119.0
244674,2886.0,493.0,234.0,2043348.0,250.0
244767,2887.0,600.0,278.0,2044123.0,203.0
245077,2888.0,434.0,733.0,2046709.0,198.0
245104,2889.0,416.0,737.0,2046936.0,105.0
245318,2890.0,579.0,894.0,2048715.0,230.0
245383,2891.0,384.0,759.0,2049256.0,134.0
245400,2892.0,365.0,736.0,2049398.0,285.0
245442,2893.0,348.0,738.0,2049749.0,791.0
245558,2894.0,490.0,441.0,2050715.0,100.0
245603,2895.0,343.0,738.0,2051090.0,225.0
245687,2896.0,649.0,779.0,2051790.0,160.0
245779,2897.0,793.0,800.0,2052558.0,1185.0
245936,2898.0,783.0,360.0,2053864.0,184.0
246014,2899.0,676.0,786.0,2054517.0,107.0
246059,2900.0,781.0,765.0,2054889.0,150.0
246107,2901.0,684.0,622.0,2055289.0,109.0
246122,2902.0,687.0,594.0,2055414.0,114.0
246154,2903.0,746.0,871.0,2055680.0,159.0
246184,2904.0,777.0,866.0,2055932.0,165.0
246267,2905.0,774.0,841.0,2056622.0,150.0
246286,2906.0,769.0,881.0,2056781.0,175.0
246310,2907.0,759.0,882.0,2056981.0,335.0
246352,2908.0,750.0,873.0,2057331.0,792.0
246470,2909.0,441.0,873.0,2058314.0,208.0
246562,2910.0,764.0,943.0,2059080.0,158.0
246584,2911.0,745.0,937.0,2059263.0,478.0
246642,2912.0,738.0,898.0,2059749.0,123.0
246665,2913.0,747.0,943.0,2059938.0,100.0
246703,2914.0,392.0,479.0,2060254.0,190.0
246764,2915.0,730.0,811.0,2060763.0,878.0
246899,2916.0,708.0,465.0,2061888.0,108.0
247176,2917.0,406.0,369.0,2064197.0,100.0
247266,2918.0,365.0,846.0,2064948.0,150.0
247285,2919.0,334.0,859.0,2065105.0,399.0
247361,2920.0,690.0,914.0,2065737.0,151.0
247385,2921.0,406.0,879.0,2065939.0,108.0
247441,2922.0,479.0,624.0,2066405.0,142.0
247464,2923.0,546.0,915.0,2066597.0,101.0
247484,2924.0,550.0,871.0,2066765.0,282.0
247534,2925.0,597.0,942.0,2067179.0,166.0
247604,2926.0,524.0,922.0,2067763.0,134.0
247623,2927.0,537.0,920.0,2067924.0,122.0
247641,2928.0,545.0,926.0,2068071.0,375.0
