ParticipantID,Task,NumFixations,FixationDuration_Sum,FixationDuration_Average,FixationDuration_StandardDeviation,Saccade_length_Sum,Saccade_length_Average,Saccade_length_StandardDeviation,Saccade_absolute_angle_Sum,Saccade_absolute_angle_Average,Saccade_absolute_angle_StandardDeviation,Saccade_relative_angle_Sum,Saccade_relative_angle_Average,Saccade_relative_angle_StandardDeviation,Question_AOI_NumberOfFixations,Question_AOI_FixationDurationSum,Question_AOI_FixationDurationMean,Question_AOI_LongestFixationInAOI,Question_AOI_ProportionOfTotalFixations,Question_AOI_ProportionOFTotalFixationDuration,Title_AOI_NumberOfFixations,Title_AOI_FixationDurationSum,Title_AOI_FixationDurationMean,Title_AOI_LongestFixationInAOI,Title_AOI_ProportionOfTotalFixations,Title_AOI_ProportionOFTotalFixationDuration,LabelBox_AOI_NumberOfFixations,LabelBox_AOI_FixationDurationSum,LabelBox_AOI_FixationDurationMean,LabelBox_AOI_LongestFixationInAOI,LabelBox_AOI_ProportionOfTotalFixations,LabelBox_AOI_ProportionOFTotalFixationDuration,OptionBox_AOI_NumberOfFixations,OptionBox_AOI_FixationDurationSum,OptionBox_AOI_FixationDurationMean,OptionBox_AOI_LongestFixationInAOI,OptionBox_AOI_ProportionOfTotalFixations,OptionBox_AOI_ProportionOFTotalFixationDuration,Answers_AOI_NumberOfFixations,Answers_AOI_FixationDurationSum,Answers_AOI_FixationDurationMean,Answers_AOI_LongestFixationInAOI,Answers_AOI_ProportionOfTotalFixations,Answers_AOI_ProportionOFTotalFixationDuration,XAxis_AOI_NumberOfFixations,XAxis_AOI_FixationDurationSum,XAxis_AOI_FixationDurationMean,XAxis_AOI_LongestFixationInAOI,XAxis_AOI_ProportionOfTotalFixations,XAxis_AOI_ProportionOFTotalFixationDuration,YAxis_AOI_NumberOfFixations,YAxis_AOI_FixationDurationSum,YAxis_AOI_FixationDurationMean,YAxis_AOI_LongestFixationInAOI,YAxis_AOI_ProportionOfTotalFixations,YAxis_AOI_ProportionOFTotalFixationDuration,Graph_AOI_NumberOfFixations,Graph_AOI_FixationDurationSum,Graph_AOI_FixationDurationMean,Graph_AOI_LongestFixationInAOI,Graph_AOI_ProportionOfTotalFixations,Graph_AOI_ProportionOFTotalFixationDuration,NoAOI_AOI_NumberOfFixations,NoAOI_AOI_FixationDurationSum,NoAOI_AOI_FixationDurationMean,NoAOI_AOI_LongestFixationInAOI,NoAOI_AOI_ProportionOfTotalFixations,NoAOI_AOI_ProportionOFTotalFixationDuration
17,CL7,195,43755,224.3846154,0,36773.1318,188.5801631,0,19082.87066,97.86087518,0,18683.55905,95.81312331,0,3,367,0,133,0.015384615,0.008387613,3,808,0,470,0.015384615,0.018466461,2,427,0,294,0.01025641,0.009758885,7,2987,0,1441,0.035897436,0.068266484,16,3535,0,504,0.082051282,0.080790767,2,259,0,133,0.01025641,0.005919324,1,133,0,133,0.005128205,0.003039653,122,27049,0,814,0.625641026,0.618192207,47,9254,0,433,0.241025641,0.211495829
17,DL6,78,17517,224.5769231,0,17520.10021,224.6166693,0,7181.445004,92.06980774,0,7246.705201,92.90647694,0,1,778,0,778,0.012820513,0.044413998,1,778,0,778,0.012820513,0.044413998,2,1020,0,778,0.025641026,0.058229149,1,778,0,778,0.012820513,0.044413998,9,2711,0,778,0.115384615,0.154763944,3,1620,0,778,0.038461538,0.092481589,2,910,0,778,0.025641026,0.051949535,39,7922,0,778,0.5,0.452246389,28,7224,0,778,0.358974359,0.412399383
17,DL8,52,11114,213.7307692,0,12478.80218,239.9769649,0,5091.715552,97.91760678,0,4680.733335,90.0141026,0,5,835,0,284,0.096153846,0.075130466,1,108,0,108,0.019230769,0.009717473,3,831,0,577,0.057692308,0.07477056,2,253,0,145,0.038461538,0.022764081,2,496,0,388,0.038461538,0.044628397,2,300,0,192,0.038461538,0.026992982,1,108,0,108,0.019230769,0.009717473,22,5380,0,1093,0.423076923,0.484074141,22,3667,0,291,0.423076923,0.329944215
17,CL5,57,12954,227.2631579,0,8561.80169,150.2070472,0,5346.316646,93.79502888,0,5021.298333,88.09295321,0,5,879,0,333,0.087719298,0.067855489,1,333,0,333,0.01754386,0.025706346,6,1280,0,333,0.105263158,0.098811178,8,2632,0,722,0.140350877,0.203180485,1,333,0,333,0.01754386,0.025706346,1,333,0,333,0.01754386,0.025706346,1,333,0,333,0.01754386,0.025706346,26,6454,0,724,0.456140351,0.498224487,16,3041,0,474,0.280701754,0.234753744
17,DL1,114,26230,230.0877193,0,21364.73959,187.4099964,0,10970.87951,96.23578515,0,9197.991033,80.68413187,0,7,1178,0,256,0.061403509,0.044910408,1,230,0,230,0.00877193,0.008768586,1,230,0,230,0.00877193,0.008768586,8,2153,0,466,0.070175439,0.082081586,10,3023,0,757,0.087719298,0.115249714,1,230,0,230,0.00877193,0.008768586,1,230,0,230,0.00877193,0.008768586,67,16330,0,750,0.587719298,0.622569577,26,4466,0,394,0.228070175,0.170263058
17,CL11,100,20289,202.89,0,18839.43674,188.3943674,0,9252.591719,92.52591719,0,8700.504824,87.00504824,0,1,102,0,102,0.01,0.005027355,6,1187,0,292,0.06,0.058504608,1,102,0,102,0.01,0.005027355,4,696,0,378,0.04,0.034304303,4,582,0,177,0.04,0.028685495,1,102,0,102,0.01,0.005027355,1,102,0,102,0.01,0.005027355,66,13909,0,797,0.66,0.685543891,24,4323,0,433,0.24,0.213071122
18,DL9,28,7022,250.7857143,0,8150.19506,291.078395,0,2618.628164,93.52243443,0,2082.853404,74.38762156,0,1,205,0,205,0.035714286,0.029193962,1,205,0,205,0.035714286,0.029193962,3,579,0,232,0.107142857,0.082455141,1,205,0,205,0.035714286,0.029193962,1,205,0,205,0.035714286,0.029193962,1,205,0,205,0.035714286,0.029193962,1,205,0,205,0.035714286,0.029193962,17,4302,0,814,0.607142857,0.61264597,10,2551,0,428,0.357142857,0.363286813
18,CH1,56,13451,240.1964286,0,13918.81631,248.5502913,0,5713.050717,102.0187628,0,4437.979213,79.2496288,0,3,550,0,249,0.053571429,0.040889153,1,249,0,249,0.017857143,0.018511635,1,249,0,249,0.017857143,0.018511635,6,2015,0,733,0.107142857,0.149802989,1,249,0,249,0.017857143,0.018511635,2,383,0,249,0.035714286,0.028473719,1,249,0,249,0.017857143,0.018511635,30,6458,0,380,0.535714286,0.480113003,19,5041,0,521,0.339285714,0.374767675
18,CH9,78,20698,265.3589744,0,16132.14867,206.8224189,0,6401.884642,82.07544412,0,6874.748904,88.13780646,0,3,581,0,249,0.038461538,0.028070345,2,340,0,223,0.025641026,0.016426708,16,3280,0,443,0.205128205,0.158469417,8,1768,0,342,0.102564103,0.085418881,2,332,0,223,0.025641026,0.016040197,2,539,0,316,0.025641026,0.026041163,1,223,0,223,0.012820513,0.010773988,33,10279,0,1340,0.423076923,0.496618031,19,5140,0,1165,0.243589744,0.248333172
18,DL4,32,6252,195.375,0,11220.22481,350.6320254,0,3016.251049,94.25784528,0,2161.729167,67.55403646,0,3,332,0,117,0.09375,0.053103007,2,242,0,125,0.0625,0.038707614,1,117,0,117,0.03125,0.018714012,1,117,0,117,0.03125,0.018714012,2,226,0,117,0.0625,0.036148433,1,117,0,117,0.03125,0.018714012,1,117,0,117,0.03125,0.018714012,9,2056,0,808,0.28125,0.328854766,20,3864,0,624,0.625,0.618042226
18,CL3,60,13665,227.75,0,16968.73329,282.8122215,0,5059.320915,84.32201524,0,5243.411132,87.39018553,0,2,306,0,206,0.033333333,0.022392975,4,591,0,266,0.066666667,0.043249177,1,100,0,100,0.016666667,0.007317966,1,100,0,100,0.016666667,0.007317966,3,634,0,381,0.05,0.046395902,2,274,0,174,0.033333333,0.020051226,1,100,0,100,0.016666667,0.007317966,33,6586,0,652,0.55,0.481961215,21,5774,0,1168,0.35,0.422539334
18,CL2,55,11820,214.9090909,0,14393.15529,261.6937325,0,4903.386932,89.15248967,0,5071.923058,92.21678287,0,3,475,0,225,0.054545455,0.040186125,1,135,0,135,0.018181818,0.01142132,1,135,0,135,0.018181818,0.01142132,6,1143,0,400,0.109090909,0.096700508,3,373,0,136,0.054545455,0.031556684,1,135,0,135,0.018181818,0.01142132,1,135,0,135,0.018181818,0.01142132,21,5176,0,718,0.381818182,0.437901861,26,5193,0,704,0.472727273,0.439340102
18,DL2,46,11461,249.1521739,0,13431.30909,291.9849803,0,4354.318166,94.65909056,0,3878.916732,84.32427677,0,1,125,0,125,0.02173913,0.010906553,1,125,0,125,0.02173913,0.010906553,1,125,0,125,0.02173913,0.010906553,3,689,0,299,0.065217391,0.060116918,2,418,0,293,0.043478261,0.036471512,1,125,0,125,0.02173913,0.010906553,4,579,0,240,0.086956522,0.050519152,22,4435,0,730,0.47826087,0.386964488,19,5840,0,785,0.413043478,0.50955414
18,CL1,42,8605,204.8809524,0,8000.226022,190.4815719,0,3959.080969,94.2638326,0,3896.173519,92.76603616,0,1,183,0,183,0.023809524,0.021266705,2,325,0,183,0.047619048,0.037768739,1,183,0,183,0.023809524,0.021266705,1,183,0,183,0.023809524,0.021266705,3,668,0,358,0.071428571,0.077629285,1,183,0,183,0.023809524,0.021266705,1,183,0,183,0.023809524,0.021266705,18,3643,0,994,0.428571429,0.423358512,22,4518,0,338,0.523809524,0.525043579
18,DL6,25,6779,271.16,0,6976.778316,279.0711326,0,2580.116179,103.2046472,0,1980.65194,79.22607762,0,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,1,101,0,101,0.04,0.014898953,12,3442,0,911,0.48,0.507744505,14,3438,0,649,0.56,0.507154448
18,CL4,35,10845,309.8571429,0,10598.77934,302.8222668,0,2745.49323,78.44266371,0,3406.968189,97.34194826,0,2,711,0,561,0.057142857,0.065560166,1,561,0,561,0.028571429,0.051728907,1,561,0,561,0.028571429,0.051728907,2,829,0,561,0.057142857,0.076440756,2,882,0,561,0.057142857,0.081327801,1,561,0,561,0.028571429,0.051728907,4,1650,0,757,0.114285714,0.152143845,22,5231,0,641,0.628571429,0.482342093,8,4347,0,1363,0.228571429,0.400829876
18,DH5,143,34257,239.5594406,0,33169.03047,231.951262,0,11432.74655,79.94927657,0,11790.02531,82.44772946,0,6,864,0,274,0.041958042,0.025221123,2,257,0,157,0.013986014,0.007502116,7,1193,0,316,0.048951049,0.034824999,4,635,0,286,0.027972028,0.018536358,3,450,0,183,0.020979021,0.013136001,5,648,0,167,0.034965035,0.018915842,1,100,0,100,0.006993007,0.002919111,94,22662,0,1045,0.657342657,0.661529031,29,8248,0,967,0.202797203,0.24076831
18,CL15,46,10794,234.6521739,0,10185.90814,221.4327856,0,3995.49978,86.85869087,0,3880.236956,84.3529773,0,1,109,0,109,0.02173913,0.010098203,1,109,0,109,0.02173913,0.010098203,1,109,0,109,0.02173913,0.010098203,3,502,0,293,0.065217391,0.046507319,1,109,0,109,0.02173913,0.010098203,1,109,0,109,0.02173913,0.010098203,1,109,0,109,0.02173913,0.010098203,30,5875,0,484,0.652173913,0.544283861,15,4635,0,1241,0.326086957,0.429405225
18,DH10,41,10220,249.2682927,0,10255.25316,250.1281258,0,3317.263117,80.90885651,0,3862.525589,94.2079412,0,2,393,0,226,0.048780488,0.038454012,1,167,0,167,0.024390244,0.016340509,2,501,0,334,0.048780488,0.049021526,2,272,0,167,0.048780488,0.026614481,1,167,0,167,0.024390244,0.016340509,6,1301,0,621,0.146341463,0.127299413,1,167,0,167,0.024390244,0.016340509,15,2648,0,383,0.365853659,0.259099804,19,5940,0,869,0.463414634,0.581213307
18,CL10,42,12064,287.2380952,0,10312.90841,245.5454382,0,3370.361739,80.24670808,0,3628.725983,86.3982377,0,1,181,0,181,0.023809524,0.015003316,2,328,0,181,0.047619048,0.027188329,2,282,0,181,0.047619048,0.023375332,1,181,0,181,0.023809524,0.015003316,2,382,0,201,0.047619048,0.031664456,2,406,0,225,0.047619048,0.033653846,1,181,0,181,0.023809524,0.015003316,17,3031,0,276,0.404761905,0.251243369,22,8540,0,1318,0.523809524,0.707891247
18,CH3,129,34560,267.9069767,0,23803.9491,184.5267372,0,10837.60467,84.01243927,0,10802.18174,83.73784295,0,3,483,0,197,0.023255814,0.013975694,1,185,0,185,0.007751938,0.005353009,6,1317,0,296,0.046511628,0.038107639,7,1925,0,894,0.054263566,0.055700231,5,1051,0,275,0.03875969,0.03041088,1,185,0,185,0.007751938,0.005353009,1,185,0,185,0.007751938,0.005353009,88,23362,0,1190,0.682170543,0.675983796,25,7347,0,916,0.19379845,0.212586806
18,DL14,84,17162,204.3095238,0,28040.46905,333.8151078,0,6767.753631,80.56849561,0,7178.475197,85.45803806,0,7,1168,0,246,0.083333333,0.068057336,1,116,0,116,0.011904762,0.006759119,1,116,0,116,0.011904762,0.006759119,2,291,0,175,0.023809524,0.016956066,3,741,0,500,0.035714286,0.043176786,1,116,0,116,0.011904762,0.006759119,1,116,0,116,0.011904762,0.006759119,42,8106,0,652,0.5,0.472322573,34,7320,0,966,0.404761905,0.426523715
18,DH7,76,18535,243.8815789,0,15140.59857,199.2184022,0,6699.095573,88.14599438,0,6616.491613,87.05910017,0,2,210,0,110,0.026315789,0.011329916,2,218,0,110,0.026315789,0.011761532,1,110,0,110,0.013157895,0.005934718,2,428,0,318,0.026315789,0.023091449,2,401,0,291,0.026315789,0.021634745,4,711,0,284,0.052631579,0.03835986,1,110,0,110,0.013157895,0.005934718,49,10034,0,417,0.644736842,0.541354195,21,7193,0,872,0.276315789,0.388076612
18,CL13,64,14080,220,0,14344.34954,224.1304616,0,5424.802447,84.76253824,0,5514.375327,86.16211449,0,6,868,0,196,0.09375,0.061647727,1,108,0,108,0.015625,0.007670455,1,108,0,108,0.015625,0.007670455,1,108,0,108,0.015625,0.007670455,2,496,0,388,0.03125,0.035227273,1,108,0,108,0.015625,0.007670455,1,108,0,108,0.015625,0.007670455,26,4986,0,542,0.40625,0.354119318,33,8054,0,1058,0.515625,0.572017045
18,DL7,49,11125,227.0408163,0,13816.71179,281.9737099,0,3863.127852,78.83934391,0,4116.385506,84.00786746,0,2,1066,0,850,0.040816327,0.095820225,1,216,0,216,0.020408163,0.01941573,1,216,0,216,0.020408163,0.01941573,1,216,0,216,0.020408163,0.01941573,3,712,0,363,0.06122449,0.064,1,216,0,216,0.020408163,0.01941573,1,216,0,216,0.020408163,0.01941573,20,4824,0,896,0.408163265,0.433617978,27,5171,0,716,0.551020408,0.464808989
18,DL3,48,11765,245.1041667,0,9897.894346,206.2061322,0,4362.278196,90.88079575,0,4318.185592,89.96219983,0,2,905,0,683,0.041666667,0.076923077,2,783,0,683,0.041666667,0.066553336,1,683,0,683,0.020833333,0.058053549,2,917,0,683,0.041666667,0.077943051,1,683,0,683,0.020833333,0.058053549,1,683,0,683,0.020833333,0.058053549,1,683,0,683,0.020833333,0.058053549,32,6938,0,683,0.666666667,0.589715257,14,4954,0,978,0.291666667,0.421079473
18,CL8,74,18611,251.5,0,17132.69181,231.5228624,0,6609.381891,89.3159715,0,6206.780646,83.87541413,0,1,175,0,175,0.013513514,0.009403041,5,757,0,184,0.067567568,0.04067487,1,175,0,175,0.013513514,0.009403041,3,524,0,233,0.040540541,0.028155392,3,806,0,404,0.040540541,0.043307721,1,175,0,175,0.013513514,0.009403041,1,175,0,175,0.013513514,0.009403041,47,10727,0,807,0.635135135,0.57637956,20,6497,0,1370,0.27027027,0.349094621
18,CL5,31,8429,271.9032258,0,5168.938273,166.7399443,0,2639.865309,85.15694545,0,2944.449269,94.98223449,0,3,360,0,134,0.096774194,0.042709693,2,301,0,200,0.064516129,0.035710049,1,101,0,101,0.032258065,0.011982442,1,101,0,101,0.032258065,0.011982442,2,294,0,193,0.064516129,0.034879582,2,450,0,349,0.064516129,0.053387116,1,101,0,101,0.032258065,0.011982442,10,1669,0,250,0.322580645,0.198006881,17,5860,0,1271,0.548387097,0.695218887
18,CL14,28,8370,298.9285714,0,6538.879693,233.5314176,0,2415.410378,86.26465636,0,2549.549881,91.05535289,0,2,233,0,117,0.071428571,0.027837515,2,1114,0,997,0.071428571,0.133094385,1,117,0,117,0.035714286,0.013978495,1,117,0,117,0.035714286,0.013978495,1,117,0,117,0.035714286,0.013978495,1,117,0,117,0.035714286,0.013978495,1,117,0,117,0.035714286,0.013978495,11,3038,0,646,0.392857143,0.362962963,16,4336,0,1369,0.571428571,0.518040621
18,CL12,37,9082,245.4594595,0,9065.45649,245.0123376,0,3258.97661,88.08044893,0,3050.408823,82.4434817,0,2,329,0,200,0.054054054,0.036225501,1,129,0,129,0.027027027,0.01420392,1,129,0,129,0.027027027,0.01420392,1,129,0,129,0.027027027,0.01420392,4,496,0,149,0.108108108,0.054613521,1,129,0,129,0.027027027,0.01420392,1,129,0,129,0.027027027,0.01420392,13,3071,0,396,0.351351351,0.338141379,21,5573,0,860,0.567567568,0.613631359
18,CH2,60,12809,213.4833333,0,12820.35049,213.6725081,0,4994.383139,83.23971898,0,5359.828348,89.33047247,0,1,209,0,209,0.016666667,0.016316652,1,209,0,209,0.016666667,0.016316652,2,322,0,209,0.033333333,0.025138574,1,209,0,209,0.016666667,0.016316652,3,786,0,323,0.05,0.061363104,1,209,0,209,0.016666667,0.016316652,1,209,0,209,0.016666667,0.016316652,43,9703,0,869,0.716666667,0.757514248,15,2625,0,674,0.25,0.204934031
18,CH8,85,21407,251.8470588,0,19176.73998,225.6087056,0,7767.598454,91.38351123,0,5682.883123,66.8574485,0,1,100,0,100,0.011764706,0.004671369,1,100,0,100,0.011764706,0.004671369,2,417,0,317,0.023529412,0.019479609,4,427,0,125,0.047058824,0.019946746,2,404,0,304,0.023529412,0.018872331,4,1832,0,938,0.047058824,0.085579483,2,200,0,100,0.023529412,0.009342738,59,14876,0,1159,0.694117647,0.694912879,18,3851,0,467,0.211764706,0.179894427
18,CH10,57,13734,240.9473684,0,16976.73071,297.8373809,0,5124.147704,89.89732814,0,4449.218929,78.05647243,0,2,265,0,165,0.035087719,0.01929518,1,100,0,100,0.01754386,0.0072812,2,216,0,116,0.035087719,0.015727392,4,1314,0,973,0.070175439,0.095674967,2,225,0,125,0.035087719,0.0163827,2,250,0,150,0.035087719,0.018203,1,100,0,100,0.01754386,0.0072812,31,6576,0,484,0.543859649,0.478811708,20,5488,0,1010,0.350877193,0.399592253
18,DL8,26,5738,220.6923077,0,4684.382754,180.1685675,0,2457.794958,94.53057531,0,2613.52907,100.5203489,0,2,286,0,186,0.076923077,0.049843151,1,186,0,186,0.038461538,0.032415476,1,186,0,186,0.038461538,0.032415476,2,495,0,309,0.076923077,0.086266992,1,186,0,186,0.038461538,0.032415476,1,186,0,186,0.038461538,0.032415476,1,186,0,186,0.038461538,0.032415476,20,3995,0,499,0.769230769,0.696235622,5,1520,0,610,0.192307692,0.264900662
18,CH5,162,40232,248.345679,0,35330.73115,218.090933,0,14493.81994,89.46802435,0,16216.43828,100.1014709,0,7,1192,0,259,0.043209877,0.029628157,2,398,0,200,0.012345679,0.009892623,2,309,0,200,0.012345679,0.007680453,2,1035,0,835,0.012345679,0.02572579,5,1043,0,267,0.030864198,0.025924637,1,200,0,200,0.00617284,0.004971167,1,200,0,200,0.00617284,0.004971167,67,14753,0,1009,0.413580247,0.366698151,83,22702,0,2331,0.512345679,0.564277192
18,CL7,49,13044,266.2040816,0,14031.05355,286.3480316,0,4443.291108,90.67941037,0,4151.990892,84.734508,0,1,117,0,117,0.020408163,0.008969641,1,117,0,117,0.020408163,0.008969641,1,117,0,117,0.020408163,0.008969641,2,290,0,173,0.040816327,0.022232444,7,915,0,153,0.142857143,0.070147194,1,117,0,117,0.020408163,0.008969641,1,117,0,117,0.020408163,0.008969641,24,5305,0,798,0.489795918,0.406700399,19,6885,0,1042,0.387755102,0.527828887
18,CL11,22,4710,214.0909091,0,4974.953584,226.1342538,0,1539.299187,69.96814485,0,2170.045859,98.63844815,0,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,1,166,0,166,0.045454545,0.035244161,8,2045,0,700,0.363636364,0.43418259,15,2831,0,567,0.681818182,0.601061571
18,DH9,157,36151,230.2611465,0,35470.45239,225.9264484,0,13222.50636,84.21978575,0,12798.72699,81.52055406,0,2,283,0,174,0.012738854,0.007828276,2,259,0,150,0.012738854,0.007164394,11,2790,0,926,0.070063694,0.077176288,6,997,0,243,0.038216561,0.027578767,1,109,0,109,0.006369427,0.003015131,3,356,0,139,0.01910828,0.009847584,2,360,0,251,0.012738854,0.009958231,115,27003,0,992,0.732484076,0.746950292,23,4866,0,1017,0.146496815,0.134602086
18,CH7,102,20876,204.6666667,0,17492.75605,171.4976084,0,8953.268944,87.77714651,0,8803.419732,86.30803659,0,2,1168,0,1068,0.019607843,0.055949416,2,1169,0,1068,0.019607843,0.055997317,2,1194,0,1068,0.019607843,0.057194865,2,1301,0,1068,0.019607843,0.062320368,1,1068,0,1068,0.009803922,0.051159226,3,1275,0,1068,0.029411765,0.061074919,1,1068,0,1068,0.009803922,0.051159226,62,11761,0,1068,0.607843137,0.56337421,35,9416,0,1168,0.343137255,0.451044261
18,DL10,92,20602,223.9347826,0,13260.44771,144.1353012,0,8212.99525,89.2716875,0,7532.649221,81.87662196,0,2,288,0,145,0.02173913,0.013979225,1,143,0,143,0.010869565,0.006941074,1,143,0,143,0.010869565,0.006941074,1,143,0,143,0.010869565,0.006941074,3,493,0,225,0.032608696,0.023929716,2,243,0,143,0.02173913,0.011794971,14,2552,0,484,0.152173913,0.123871469,38,9917,0,990,0.413043478,0.481361033,38,7824,0,770,0.413043478,0.379768954
18,DH8,64,14517,226.828125,0,17806.79877,278.2312308,0,4968.956206,77.63994071,0,5517.482119,86.21065811,0,4,624,0,208,0.0625,0.042984088,1,121,0,121,0.015625,0.008335055,5,662,0,159,0.078125,0.045601708,1,121,0,121,0.015625,0.008335055,6,1108,0,289,0.09375,0.076324309,1,121,0,121,0.015625,0.008335055,6,1289,0,433,0.09375,0.08879245,21,4999,0,1064,0.328125,0.344354894,27,6440,0,958,0.421875,0.443617827
18,DL5,23,5734,249.3043478,0,5853.585476,254.5037163,0,2066.599184,89.85213845,0,1191.750976,51.81525981,0,1,165,0,165,0.043478261,0.028775724,1,165,0,165,0.043478261,0.028775724,1,165,0,165,0.043478261,0.028775724,5,1338,0,642,0.217391304,0.23334496,1,165,0,165,0.043478261,0.028775724,1,165,0,165,0.043478261,0.028775724,1,165,0,165,0.043478261,0.028775724,12,2985,0,676,0.52173913,0.520579002,8,1741,0,584,0.347826087,0.303627485
18,DL15,49,9747,198.9183673,0,10774.18531,219.8813328,0,4000.522065,81.64330745,0,4096.058369,83.59302793,0,1,177,0,177,0.020408163,0.018159434,1,177,0,177,0.020408163,0.018159434,3,405,0,177,0.06122449,0.041551247,1,177,0,177,0.020408163,0.018159434,1,177,0,177,0.020408163,0.018159434,1,177,0,177,0.020408163,0.018159434,1,177,0,177,0.020408163,0.018159434,26,4543,0,416,0.530612245,0.466092131,22,5153,0,1024,0.448979592,0.52867549
18,CL6,40,7357,183.925,0,12140.80424,303.5201061,0,3860.339132,96.5084783,0,2765.372093,69.13430231,0,5,697,0,167,0.125,0.094739704,1,124,0,124,0.025,0.016854696,1,124,0,124,0.025,0.016854696,1,124,0,124,0.025,0.016854696,1,124,0,124,0.025,0.016854696,1,124,0,124,0.025,0.016854696,1,124,0,124,0.025,0.016854696,18,3473,0,402,0.45,0.472067419,19,3435,0,375,0.475,0.46690227
18,DL12,46,8697,189.0652174,0,16289.99574,354.1303422,0,3533.918534,76.82431597,0,3240.777268,70.45167974,0,10,1472,0,276,0.217391304,0.169253766,1,125,0,125,0.02173913,0.014372772,1,125,0,125,0.02173913,0.014372772,3,446,0,191,0.065217391,0.051282051,1,125,0,125,0.02173913,0.014372772,3,675,0,358,0.065217391,0.07761297,1,125,0,125,0.02173913,0.014372772,14,2660,0,343,0.304347826,0.305852593,20,3944,0,679,0.434782609,0.453489709
18,DL11,100,24146,241.46,0,32997.09545,329.9709545,0,8397.549807,83.97549807,0,7646.619246,76.46619246,0,7,1168,0,215,0.07,0.048372401,3,411,0,168,0.03,0.017021453,1,119,0,119,0.01,0.004928353,9,1942,0,325,0.09,0.0804274,1,119,0,119,0.01,0.004928353,1,119,0,119,0.01,0.004928353,1,119,0,119,0.01,0.004928353,44,10565,0,940,0.44,0.437546592,41,10536,0,1070,0.41,0.436345564
18,DH1,27,4321,160.037037,0,11463.22657,424.563947,0,2281.367156,84.49507984,0,1948.693796,72.17384431,0,1,105,0,105,0.037037037,0.024299931,1,105,0,105,0.037037037,0.024299931,1,105,0,105,0.037037037,0.024299931,1,105,0,105,0.037037037,0.024299931,1,105,0,105,0.037037037,0.024299931,2,221,0,116,0.074074074,0.051145568,1,105,0,105,0.037037037,0.024299931,10,1541,0,250,0.37037037,0.35663041,17,2769,0,650,0.62962963,0.640823883
18,DH3,157,35480,225.9872611,0,39615.27277,252.3265781,0,14220.8751,90.57882227,0,12901.7625,82.17683122,0,3,816,0,408,0.01910828,0.022998873,1,408,0,408,0.006369427,0.011499436,14,4791,0,1061,0.089171975,0.135033822,5,2402,0,1009,0.031847134,0.067700113,3,827,0,408,0.01910828,0.023308906,2,545,0,408,0.012738854,0.015360767,1,408,0,408,0.006369427,0.011499436,105,22411,0,928,0.668789809,0.631651635,31,6136,0,577,0.197452229,0.172942503
18,DL1,57,16199,284.1929825,0,16107.69024,282.5910569,0,4387.013321,76.96514598,0,4896.651115,85.90615991,0,3,400,0,141,0.052631579,0.024692882,1,133,0,133,0.01754386,0.008210383,2,274,0,141,0.035087719,0.016914624,2,880,0,747,0.035087719,0.054324341,3,1126,0,784,0.052631579,0.069510464,1,133,0,133,0.01754386,0.008210383,1,133,0,133,0.01754386,0.008210383,26,7874,0,1070,0.456140351,0.486079388,26,6310,0,799,0.456140351,0.389530218
18,DL13,65,16202,249.2615385,0,15013.86891,230.9825986,0,5774.960116,88.84554025,0,4640.793909,71.39682937,0,5,891,0,235,0.076923077,0.054993211,3,516,0,235,0.046153846,0.03184792,1,235,0,235,0.015384615,0.014504382,7,1976,0,630,0.107692308,0.121960252,1,235,0,235,0.015384615,0.014504382,1,235,0,235,0.015384615,0.014504382,1,235,0,235,0.015384615,0.014504382,37,11035,0,1121,0.569230769,0.681088754,17,2724,0,350,0.261538462,0.168127392
18,CL9,147,35852,243.8911565,0,27961.54299,190.2145782,0,12418.22875,84.4777466,0,12311.5748,83.75220952,0,5,942,0,285,0.034013605,0.026274685,2,379,0,275,0.013605442,0.010571237,1,275,0,275,0.006802721,0.007670423,6,1079,0,275,0.040816327,0.03009595,2,492,0,275,0.013605442,0.013723084,1,275,0,275,0.006802721,0.007670423,2,451,0,275,0.013605442,0.012579493,87,23508,0,1431,0.591836735,0.655695638,49,10651,0,1014,0.333333333,0.29708245
18,DH2,46,9614,209,0,8187.227223,177.9832005,0,3953.1689,85.93845434,0,4967.155962,107.9816513,0,2,244,0,142,0.043478261,0.025379655,1,102,0,102,0.02173913,0.010609528,9,1822,0,307,0.195652174,0.18951529,1,102,0,102,0.02173913,0.010609528,1,102,0,102,0.02173913,0.010609528,1,102,0,102,0.02173913,0.010609528,1,102,0,102,0.02173913,0.010609528,3,376,0,166,0.065217391,0.039109632,35,7478,0,548,0.760869565,0.777824007
